index,rating,comment
243882,1.0,"Meine Familie ist seit mehreren Jahren bei Frau Dr. Silke Bonowski in Behandlung. Neben einem überaus netten Team, bietet die Praxis auch eine top Beratung sowie sehr schöne Behandlungsergebnisse. Wer sich bis jetzt eher unwohl beim Zahnarzt besuch gefühlt hat, ist hier richtig. <br />
<br />
Vielen Dank und beste Grüße"
433335,1.0,"Ich bin schon seit Jahren bei Dr Hashemzadeh in Behandlung. Obwohl ich Kassenpatient bin und die Behandlungen selbst bezahlen muss. Hier bekommt man sehr schnell einen Termin, die Wartezeit zum Termin hält sich in überschaubaren Grenzen und die Diagnosestellungen und Behandlungen sind erstklassig. Absolut empfehlenswert!"
72159,5.0,"Leider kann ich über Herrn Dr. Siebel nichts Gutes sagen. Ich hatte Nacken-/Schulterschmerzen, die in den Arm ausstrahlten. Einen Termin hatte ich sehr schnell bekommen. Herr Dr. hörte sich meine Beschwerden an und diagnostizierte ohne jedwede Untersuchung eine Nervenentzündung. Ich bekam Schmerzmittel, Entzündungshemmer und eine Spritze. Nach einer Woche wurde es nicht besser und ich rief noch einmal an. Auch hier wieder schnell einen Termin bekommen. Ich bekam zweimal eine Wärmebestrahlung, die jedoch die Beschwerden nur leicht linderten. Also noch einmal in der Arztpraxis angerufen. Leider hätte ich erst in einer Woche einen Termin bekommen, da es Quartalswechsel war (Herr Dr. und seine Sprechstundenhilfe ist wohl damit überlastet). Ich bin dann zu einer Neurologin gegangen, weil das Ganze mir irgendwie spanisch vorkam. Diese schickte mich dann zum Radiologen, welcher meine Halswirbelsäule untersuchen sollte. Heraus kam ein Bandscheibenvorfall in der Halswirbelsäule. Herr Dr. kam leider nie auf die Idee, mich auch mal unter den CT zu legen."
48114,1.0,Ich bin hochzufrieden nach Knie-TEP rechts und links . Die OP's wurden von Hr Dr Muck innerhalb 4 Monaten erfolgreich durchgeführt seitdem bin ich schmerzfrei. DANKE !
92565,1.0,"Ich bin vor rund drei Jahren zu Frau Dr. Walle gekommen, mit einem Problem. Ich habe mich von Anfang an, gut bei Ihr aufgehoben gefühlt, sie hat mir zugehört, hat Ihre Meinung klar deutlich gemacht und im Endeffekt sogar die OP durchgeführt. Probleme nach der OP gab es leider auch, die keinesfalls auf die Kompetenz von Fr. Dr. Walle zurückzuführen waren und selbst da war Sie jederzeit erreichbar und hat spät abends noch aus dem Urlaub angerufen und sich gekümmert. Ich würde Sie jederzeit weiterempfehlen!"
308426,6.0,"Von einer frechen Sprechstundenhilfe über eine oberflächliche-, flüchtige Untersuchung woraus eine Diagnose ohne Ergebnis und daraufhin eine falsche Behandlung erfolgte. Auf meine Nachfrage Antwortete der Arzt frech mit der Aussage Schmerzhafte Stelle einreiben ENDE DER DURCHSAGE! <br />
<br />
Ende vom Lied ich musste in die Notaufnahme um vernünftig behandelt zu werden.<br />
<br />
Kassenpatienten kann ich diesen Arzt NICHT empfehlen!!!"
20614,1.0,"Ich bin und war mit der Betreuung sehr zufrieden, ich werde jederzeit wieder die Praxis von Dr. Schmeing<br />
aufsuchen."
80821,1.0,"Ich habe einen sehr guten Eindruck von der Praxisatmosphäre und von Herrn Dr. Klein. Egal weshalb ich bei ihm war..... es wurde sich Zeit genommen und die nötige Diagnostik durchgeführt. Über die Ergebnisse und Behandlungen wurde ich gut beraten und aufgeklärt. Ohne Termin musste ich maxi 20min warten was völlig okay ist. Tolles Team, freundlich und kompetenter Arzt. Immer wieder.... Toll, weiter so."
4997,1.0,"Frau Dr. Dr. Rosen hat sehr viele Patienten und nimmt sich dennoch die Zeit, jeden fürsorglich zu behandeln."
239221,1.0,"Sehr hilfreich und ausgesprochen freundlich, starkes Vertrauensverhältnis und ebenfalls gut geignet für junge Patienten"
191386,1.0,"90 Min. Wartezeit trotz Termin!  Auf freundliche Nachfrage wurde die Sprechstundenhilfe pampig, schade."
370156,1.0,Diese Ärztin und ihr Team sind sehr freundlich und kompetent.  Ich kann mich den negativen Bewertungen nicht anschließen und kann diese Praxis absolut empfehlen.
119739,1.0,"Frau Dr. Noppeney ist eine sehr zugewandte und nette Ärztin, sie nimmt sich viel Zeit und gibt Tipps. Außerdem gute Praxisorganisation; ich musste kaum warten."
204976,1.0,Er nimmt sich Zeti und geht auf die Bedürfnisse der Patienten ein und sucht die bestmögliche Therapie aus! Am OP.termin wird nochmals alles genau besprochen und Fragen beantwortet! Seine Mitarbeiter sind sehr hilfsbereit ! Und man kann ihn zu jederzeit anrufen!Die Betreuung. ist gut!
84545,1.0,"Ich gehe seit vielen Jahren bei Bedarf zu Dr. Westpfahl-Wiesener. Hier fühle ich mich ernst genommen, gut beraten und gut behandelt. Nicht nur die Atmosphäre in der Praxis (Aquarium, Fernseher, Kunst an den Wänden und die Kacheln im Klo)) ist angenehm, sondern auch die Luft dort, die von Befeuchtern frisch gehalten wird. Es spricht auch für das Team um Dr. Westpfahl-Wiesener, daß sie seit Jahren zusammen arbeiten.<br />
Ich bin eigentlich froh, wenn ich nicht in Behandlung muß, weiß mich aber bestens aufgehoben, wenn ich die Hilfe brauche."
133264,1.0,"Alles gut gelaufen. Nach der OP und Heilungsphase habe ich nun eine Sehstärke von 120%. Heilung dauerte etwas länger als gedacht, nach 8 Wochen war aber alles gut! Sehr freundliches Team."
219750,1.0,"Ich mag Frau Dr. Winstel sehr, ich vertraue ihr voll und ganz. Freundlich, sehr direkte Art, modern und kompetent.<br />
Ich bin seit 6 Jahren bei ihr, und seitdem immer zufrieden gewesen."
321435,1.0,Klasse Arzt mit freundlichen Mitarbeiterinnen
194384,1.0,"Seit 15 Jahren komme ich gerne in die Zahnarztpraxis von Frau Susanne Holzwarth. Ich verdanke meine gesunden Zähne der professionellen und sehr sorgfältigen Zahnpflege von Frau Susanne Holzwarth. Auch die Empathie, Freundlichkeit und die Korrektheit von Frau Susanne Holzwarth, Herrn Fiedler und ihrem Praxisteam haben mich überzeugt, dieser Praxis so lange treu zu bleiben. Bei meinem letzten Praxisbesuch im Rahmen der präventiven Untersuchung hat Frau Holzwarth nach einer augenscheinlichen Untersuchung zusätzlich auch eine weitere Röntgenaufnahme vorgenommen und somit eine versteckte Karies entdeckt. Das rechtzeitige Entdecken dieser versteckten Karies hat mir spätere Komplikationen und weitere Kosten erspart. Frau Holzwarth hat mich ausführlich über die möglichen Behandlungswege aufgeklärt. Sie hat mir die Entscheidung über die Füllung selbst überlassen und über die voraussichtlichen Kosten sehr korrekt informiert. Neben der Betäubung bietet die Praxis auch eine Entspannungsmusik bei den Behandlungen an. Frau Holzwarth und ihr Team legen ebenfalls einen großen Wert auf die Prävention und zeigen den Patienten Wege, wie sie ihre Zähne lange gesund erhalten können. <br />
<br />
Ich bin mit dieser Praxis sehr zufrieden und kann Frau Susanne Holzwarth als kompetente und freundliche Zahnärztin uneingeschränkt weiterempfehlen."
215848,1.0,"Sehr kompetenter Arzt, Jedes Detail wurde ausführlich besprochen. OP wurde ohne Komplikationen durchgeführt. Vielen Dank"
72536,1.0,"Sie ist einfach die Beste!  Nimmt sich Zeit,  erklärt alles, ist sehr einfühlsam. In der Arbeit sehr genau und kompetent. Die Praxis ist tipp topp, technisch auf dem neusten Stand. Bei ihr fühle ich mich sehr gut aufgehoben als Angstpatient."
92635,1.0,"Herr Dr. Lindschau ist super in der Lage den Patienten als Ganzes zu betrachten und somit auch kompetent zu behandeln. Er macht sich durch Befragung ein Bild vom gesamten Krankheitsbild des<br />
Patienten und hat dadurch sehr gute Behandlungsoptionen auch in Verbindung mit der Grunderkrankung.. Auch gibt es klare Worte zu dem was ich als Patient selber machen kann. Dadurch ergibt sich ein sehr vertrauensvolles Miteinander.<br />
Auch wenn man längere Zeit nicht in der Sprechstunde war, fragt er erst einmal nach dem zwischenzeitlichen Geschehen. Ich bin seit mehr als 10 Jahren bei ihm Patientin. Es ist der erste Arzt dieses Fachbereiches, der auch über den Tellerrand guckt. Bravo, weiter so.!"
86690,1.0,"Ich bin durch Zufall zu Frau Dr Schnedelbach gekommen, und ich war schon verunsichert, als ich sie als erstes am Telefon hatte und auch bei ihr den Termin ausmachte...<br />
Nach anfänglicher Skepsis war ich sehr positiv überrascht...ich kam pünktlich in die Praxis, kam sofort dran ohne Wartezeit...Frau Dr Schnedelbach arbeitete schnell, kompetent, sicher und ohne Umschweife. Ein persönliches Gespräch kam aber auch nicht zu kurz. Ich bin begeistert und werde ihr auf jeden Fall treu bleiben...."
84541,1.0,Ich kann Herrn Dr. Hessenberger nur empfehlen. Super Gespräch. Dann eine Einschlafspritze. Aufwachen. Fertig. Alles gut verheilt. Wenn jemand Angst vor OP `S hat ist er bei ihm sehr gut aufgehoben.
415632,1.0,"Sehr freundliche und Kompetente Ärztin, die sich viel zeit für Ihre Patienten nimmt. Terminvergabe erfolgt unkompliziert und zeitnah. Praxis sehr sauber und modern eingerichtet. Untersuchungen werden gründlich durchgeführt und alles auch für den Laien verständlich erklärt.<br />
Ohne Einschränkungen absolut weiterzuempfehlen."
305140,1.0,"Kompetenter Frauenarzt, der sich immer Zeit nimmt. Gut organisierte Praxis, kaum Wartezeiten, sehr freundliches Praxispersonal!"
426003,1.0,"Ich war schon bei einigen Orthopäden. Noch nie hat sich jemand so viel Zeit genommen, so genau untersucht und gut erklärt. Danke"
58724,5.0,"Nachdem ich meinen Fall geschildert habe wurde mir geraten, das doch einmal bei Gelegenheit checken zu lassen. Aber genau deswegen war ich da. Darüber hinaus erfolgte die gesamte Behandlung in einem Flüsterton, der mir in diesem Moment sehr wenig half, da sich auch mein Hörvermögen aufgrund der Erkrankung etwas minimiert hatte."
82685,1.0,"Sehr kurze Wartezeiten, für den Patienten selbst wird sich allerdings Zeit genommen und dieser dementsprechend sehr gut behandelt. Wohlergehen des Patienten und Beständigkeit des Ergebnisses stehen an erster Stelle. Durch die außergewöhnlichen  Sprechzeiten (teilweise bis 19 Uhr und samstags) steht kein Zahnarzttermin mehr in Konflikt mit der eigenen Arbeitszeit.  Auch seine derzeitige Assistenzärztin weiß gefühlvoll mit Patienten umzugehen und man fühlt sich immer in sicheren Händen."
320598,1.0,"Ich bin seit ich ein kleines Kind bin in der Praxis von Dr. Rohr! Er selbst, seine Kollegen und alle Praxismitarbeiterinnen sind super nett. Meine letzte Weisheitszahn OP hat er auch super hinbekommen.<br />
Alles in einem einfach ein super Zanarzt!"
259499,1.0,Der Arzt ging gut auf die Bedürfnisse meines Kindes ein
25868,1.0,Endlich mal wieder eine Zahnarztpraxis die einen nicht nach dem Versicherungsstatus einstuft !!! Gibt es leider immer seltener. Sehr freundliches und kompetentes Praxisteam. Rundum sehr zufrieden.
102288,1.0,"Dieses Praxisteam ist bestens weiterzuempfehlen.<br />
Es gibt keinen Anlass für Punktabzüge.<br />
Daher Note: 1.0<br />
Weiter so ????"
332839,1.0,"Ich kam im Feb. 2014 auf Empfehlung zu Dr.Seis.<br />
<br />
Ich befand mich damals seit einem halben Jahr  in einem desolaten Zustand: Ich hatte seit Aug 2013 ein böses HWS -Syndrom:  Entzündete / gereizte Nervenwurzeln im Nacken /  Taube Arme, die ich zeitweise nicht mehr heben konnte / nachts Atemnot, Herzrasen / ständig Schwank-Schwindel und das Gefühl, als würde es mir beim Gehen die Beine wegziehen.<br />
Fast gleichzeitig habe ich seit dieser Zeit einen Tinnitus - zu Beginn mit Spitzenwerten von bis zu 90 db; <br />
<br />
Bevor ich zu Dr. Seis kam, hatte ich schon hinter mir:  2x Kernspin (Befund: Spondylophyten / Spinalstenose), diverse Klinik-HNO-Untersuchungen / Kortison-Therapie intravenös und Tabletten  / Facharzttermine bei Orthopäden und Neurologen, einige Krankengymnastik-Sitzungen, -- alles ohne Erfolg und ohne Besserung der Symptome.<br />
<br />
Mitte Feb 2014 ging ich auf Empfehlung zu Dr.Seis; als Erstes war ich überrascht, wie schnell man hier  Termine bekommt - bereits 2 Tage nach meinem Anruf bekam ich einen Termin! - Dr. Seis hat ein sehr freundliches / sehr flottes Team von Arzthelferinnen!<br />
<br />
Die Untersuchung durch Dr.Seis  selbst war SEHR kompetent und SEHR freundlich: Er schaute sich die mitgebrachten Kernspin-Bilder und Ärztebefunde an, untersuchte mich, befragte mich eingehend  und gewissenhaft nach meinen Problemen. <br />
<br />
Dann wurden das erste Mal meine Halswirbel chirotherapeutisch eingerenkt: Es knackte und ich spürte in verschiedenen Positionen / Griffen, wie meine Halswirbel  sich lockerten.  Diese Einrenkung  führte Dr.Seis in den folgenden Wochen dreimal durch -- zudem verschrieb er mir Fango, Massagen und ein Reizstromgerät; die Therapie hat mir sehr gutgetan ! <br />
<br />
Mein HWS-Syndrom ist so gut wie weg !! Keine Schwindel- oder Atemnot-Attacken mehr, keine Gangunsicherheit, mein Tinnitus ist jetzt oft ganz leise - Keine tauben Arme, kein Herzrasen. Es geht mir so gut, dass ich es gewagt habe, mir eine neuen Job zu suchen, wo ich im Juni anfange. <br />
Dr.Seis hat mir sehr geholfen!"
151291,1.0,"Herr Dr. Müller hat mich im Vorfeld beruhigend und aufbauend über den Eingriff aufgeklärt. Die Op verlief sehr routiniert und schnell. Währenddessen wurde mir erklärt was gerade gemacht wird. Meine anfänglichen Bedenken und Ängste haben sich nicht bestätigt. Ich habe mich an Medikamenteneinnahme und weitere Empfehlungen gehalten und hatte keine Schmerzen. Ich habe mich ernstgenommen, verstanden und aufgehoben gefühlt und wurde liebevoll behandelt. Ein sehr guter Arzt!"
9487,1.0,"Dr. Kehmann hat mich bereits bei meinem ersten Besuch überzeugt. Ich hatte starke Muskelbeschwerden im rechten Oberschenkel hinten. Er hat recht schnell diese als Folge eines veralteten Muskelrisses diagnostiziert und zudem eine beidseitige verkürzte Wadenmuskulatur festgestellt. Seine Behandlungsvorschläge und Tips zum richtigen Dehnen der Beine waren nachvollziehbar und sehr hilfreich. Im übrigen war das Gespräch von ""Läufer zu Läufer"" äußerst angenehm."
305447,1.0,Dr. Rödder nimmt sich viel Zeit in einer durchaus vollen Praxis. Ist hilfreich und gesprächsbereit.
148978,1.0,Dr. Petersen ist ein sehr freundlicher Arzt der sich Zeit nimmt für seine Patienten. Ich bin schon mehrere Jahre dort und sehr zufrieden. Dr.Petersen ist kompetent und hat ein sehr freundliches Praxisteam.
78529,1.0,"Ich wurde herzlich in Emfpang genommen, keine Warte Zeit und hatte eine fürsorgliche Behandlung. Alle Mitarbeiter machen einen sehr kompetenzen Eindruck und nahmen sich Zeit jeden Schritt geduldig ung genau zu erklären."
8958,1.0,"Bin seit Jahrzehnten in dieser Praxis. Vorher bei seinem Vater der dort ebenfalls praktizierte.<br />
Der einzigste Zahnarzt zu dem ich absolutes Vertrauen habe. Wurde noch nie enttäuscht. <br />
Seriös, kein Abzocker. Erklärt gut."
162495,1.0,Endlich ein einfühlsamer Zahnarzt der sich Zeit genommen hat und auf meine Fragen eingegangen ist. Das Bohren war total schmerzfrei und hat auch nicht lang gedauert. Kann ich weiterempfehlen.
192633,5.0,"Meine ausführlichen Schilderungen zum Krankheitsverlauf wurden vom Arzt missachtet und angezweifelt.(In dieser Art habe ich so etwas bislang noch bei keinem Arzt oder Dienstleister erlebt)   <br />
Mein Zustand wurde nach Untersuchung als perfekt beurteilt, obwohl sich in meiner Nase ganz offensichtlich - und für jeden Fachmann gut zu erkennen -  Polypen befinden. <br />
Die aus meiner Sicht völlig korrekte Vorleistung des Hausarztes und dessen Medikamentenauswahl wurde mit einem Kopfschütteln als falsch abgetan.Der Arzt riet mir, das verordnete Antibiotikum sofort abzusetzen.<br />
Mir wurde gesagt, dass es zwar unwahrscheinlich sei, es aber an einem Tumor liegen könne.<br />
Ich möge dazu einen Neurologen aufsuchen, der - wenn er gut ist - ein CT durchführt, um es näher beurteilen zu können.<br />
Voraussichtlich sei mein Problem aber auf Streß zurückzuführen. Die Empfehlung war dann der Besuch eines Psychologen. Dieser werde mir voraussichtlich sagen, dass der Streß nichts mit Geruchs- und Geschmacksverlust zu tun habe, doch der könne mir wohl dabei helfen, diesen Verlust <br />
zu akzeptieren.<br />
Ich muss - gerade nach dem Besuch eines anderen HNO-Arztes und dessen korrekter Beurteilung - sagen, dass die Behandlung und der Umgang mit mir eine Unverschämtheit war.<br />
Gerade daher sehe ich mich auch gezwungen, Ihnen das auf diesem Weg mitzuteilen.<br />
<br />
Ich werde Ihre Praxis nicht weiterempfehlen und bitte Sie dafür zu sorgen, dass man mehr auf seine Patienten eingeht und besser und geeigneter diagnostiziert."
