text_original,text_cleaned,text_final,text_no_stopwords,target_language,language_original,rating_normalized
"Dr. Spiegelberg hatte bei mir die Aufgabe, eine sehr große Zyste über einem Backenzahn zu entfernen, den entstandenen Hohlraum mit Knochenmasse zu füllen, und darauf ein neues Implantat einzusetzen.<br />
Diese sehr komplexe Behandlung wurde zu meiner vollen Zufriedenheit durchgeführt. Jede der zahlreichen über mehr als ein Jahr verteilten teils operativen Behandlungen wurde so durchgeführt, daß ich praktisch keinerlei Schmerzen erlitt, und mein Gebiß zwischen den einzelnen Behandlungen vollständig einsatzfähig war. Das Ergebnis ist ein Gebiß, das sich anfühlt und aussieht, als hätte es die Zyste nie gegeben.<br />
Jede einzelne der Behandlungen fand in einer sehr angenehmen ruhigen Atmosphäre statt. Vereinbarte Termine wurden exakt eingehalten. Wartezeiten von 10' oder mehr waren die Ausnahme. Als Patient fühlte ich mich von allen Mitarbeitern in Dr. Spiegelbergs Team sehr gut umsorgt; seien es die Arzthilfen, sich um alles kümmernde ""Empfangsdame"", bis hin zur Controllerin, die sich ausgiebig Zeit nahm, Fragen zum Kostenvoranschlag und zu einzelnen Rechnungen zu beantworten. <br />
Und natürlich Dr. Spiegelberg selbst. Er erklärte mir als Nichtexperten aber natürlich sehr Betroffenem alle Schritte der Behandlung ausführlich und anschaulich. Wir besprachen Alternativen und legten gemeinsam das konkrete Vorgehen fest, so es dafür Freiheitsgrade gab. Wie bereits angedeutet, war die Behandlung für mich den Umständen entsprechend sehr angenehm. Auch wenn ich mich fachlich nicht zu einem Urteil berechtigt fühle, glaube ich nach meiner Behandlung behaupten zu dürfen, daß Dr. Spiegelberg auf dem Gebiet der Implantologie ein ausgewiesener Experte ist.<br />
<br />
Als sehr wohltuend empfand ich die Verbindung von Dr. Spiegelbergs Praxis mit Diensten wie Zahnreinigung und Prophylaxe. So konnte ich mit minimalem Zeitaufwand eine umfassende kompetente stomatologische Behandlung genießen.<br />
<br />
Ich kann Dr. Spiegelberg und seine Praxis jedem nur wärmstens empfehlen.","Dr. Spiegelberg hatte bei mir die Aufgabe, eine sehr große Zyste über einem Backenzahn zu entfernen, den entstandenen Hohlraum mit Knochenmasse zu füllen, und darauf ein neues Implantat einzusetzen.br  Diese sehr komplexe Behandlung wurde zu meiner vollen Zufriedenheit durchgeführt. Jede der zahlreichen über mehr als ein Jahr verteilten teils operativen Behandlungen wurde so durchgeführt, daß ich praktisch keinerlei Schmerzen erlitt, und mein Gebiß zwischen den einzelnen Behandlungen vollständig einsatzfähig war. Das Ergebnis ist ein Gebiß, das sich anfühlt und aussieht, als hätte es die Zyste nie gegeben.br  Jede einzelne der Behandlungen fand in einer sehr angenehmen ruhigen Atmosphäre statt. Vereinbarte Termine wurden exakt eingehalten. Wartezeiten von 10 oder mehr waren die Ausnahme. Als Patient fühlte ich mich von allen Mitarbeitern in Dr. Spiegelbergs Team sehr gut umsorgt; seien es die Arzthilfen, sich um alles kümmernde Empfangsdame, bis hin zur Controllerin, die sich ausgiebig Zeit nahm, Fragen zum Kostenvoranschlag und zu einzelnen Rechnungen zu beantworten. br  Und natürlich Dr. Spiegelberg selbst. Er erklärte mir als Nichtexperten aber natürlich sehr Betroffenem alle Schritte der Behandlung ausführlich und anschaulich. Wir besprachen Alternativen und legten gemeinsam das konkrete Vorgehen fest, so es dafür Freiheitsgrade gab. Wie bereits angedeutet, war die Behandlung für mich den Umständen entsprechend sehr angenehm. Auch wenn ich mich fachlich nicht zu einem Urteil berechtigt fühle, glaube ich nach meiner Behandlung behaupten zu dürfen, daß Dr. Spiegelberg auf dem Gebiet der Implantologie ein ausgewiesener Experte ist.br  br  Als sehr wohltuend empfand ich die Verbindung von Dr. Spiegelbergs Praxis mit Diensten wie Zahnreinigung und Prophylaxe. So konnte ich mit minimalem Zeitaufwand eine umfassende kompetente stomatologische Behandlung genießen.br  br  Ich kann Dr. Spiegelberg und seine Praxis jedem nur wärmstens empfehlen.","Dr. Spiegelberg hatte bei mir die Aufgabe, eine sehr große Zyste über einem Backenzahn zu entfernen, den entstandenen Hohlraum mit Knochenmasse zu füllen, und darauf ein neues Implantat einzusetzen.br  Diese sehr komplexe Behandlung wurde zu meiner vollen Zufriedenheit durchgeführt. Jede der zahlreichen über mehr als ein Jahr verteilten teils operativen Behandlungen wurde so durchgeführt, daß ich praktisch keinerlei Schmerzen erlitt, und mein Gebiß zwischen den einzelnen Behandlungen vollständig einsatzfähig war. Das Ergebnis ist ein Gebiß, das sich anfühlt und aussieht, als hätte es die Zyste nie gegeben.br  Jede einzelne der Behandlungen fand in einer sehr angenehmen ruhigen Atmosphäre statt. Vereinbarte Termine wurden exakt eingehalten. Wartezeiten von 10 oder mehr waren die Ausnahme. Als Patient fühlte ich mich von allen Mitarbeitern in Dr. Spiegelbergs Team sehr gut umsorgt; seien es die Arzthilfen, sich um alles kümmernde Empfangsdame, bis hin zur Controllerin, die sich ausgiebig Zeit nahm, Fragen zum Kostenvoranschlag und zu einzelnen Rechnungen zu beantworten. br  Und natürlich Dr. Spiegelberg selbst. Er erklärte mir als Nichtexperten aber natürlich sehr Betroffenem alle Schritte der Behandlung ausführlich und anschaulich. Wir besprachen Alternativen und legten gemeinsam das konkrete Vorgehen fest, so es dafür Freiheitsgrade gab. Wie bereits angedeutet, war die Behandlung für mich den Umständen entsprechend sehr angenehm. Auch wenn ich mich fachlich nicht zu einem Urteil berechtigt fühle, glaube ich nach meiner Behandlung behaupten zu dürfen, daß Dr. Spiegelberg auf dem Gebiet der Implantologie ein ausgewiesener Experte ist.br  br  Als sehr wohltuend empfand ich die Verbindung von Dr. Spiegelbergs Praxis mit Diensten wie Zahnreinigung und Prophylaxe. So konnte ich mit minimalem Zeitaufwand eine umfassende kompetente stomatologische Behandlung genießen.br  br  Ich kann Dr. Spiegelberg und seine Praxis jedem nur wärmstens empfehlen.",dr. spiegelberg aufgabe große zyste backenzahn entfernen entstandenen hohlraum knochenmasse füllen darauf neues implantat einzusetzen.br komplexe behandlung wurde vollen zufriedenheit durchgeführt zahlreichen mehr jahr verteilten teils operativen behandlungen wurde durchgeführt praktisch keinerlei schmerzen erlitt gebiß einzelnen behandlungen vollständig einsatzfähig ergebnis gebiß anfühlt aussieht hätte zyste nie gegeben.br einzelne behandlungen fand angenehmen ruhigen atmosphäre statt vereinbarte termine wurden exakt eingehalten wartezeiten mehr ausnahme fühlte mitarbeitern dr. spiegelbergs team gut umsorgt seien arzthilfen kümmernde empfangsdame controllerin ausgiebig zeit nahm fragen kostenvoranschlag einzelnen rechnungen beantworten natürlich dr. spiegelberg erklärte nichtexperten natürlich betroffenem schritte behandlung ausführlich anschaulich besprachen alternativen legten gemeinsam konkrete vorgehen fest dafür freiheitsgrade gab bereits angedeutet behandlung umständen entsprechend angenehm fachlich urteil berechtigt fühle glaube behandlung behaupten dürfen dr. spiegelberg gebiet implantologie ausgewiesener experte ist.br wohltuend empfand verbindung dr. spiegelbergs diensten zahnreinigung prophylaxe konnte minimalem zeitaufwand umfassende kompetente stomatologische behandlung genießen.br dr. spiegelberg wärmstens empfehlen,de,de,0.8333333333333333
Sehr netter und kompetenter Arzt. Hat sich für die Untersuchung Zeit genommen und alles gut verständlich erklärt.,Sehr netter und kompetenter Arzt. Hat sich für die Untersuchung Zeit genommen und alles gut verständlich erklärt.,Sehr netter und kompetenter Arzt. Hat sich für die Untersuchung Zeit genommen und alles gut verständlich erklärt.,netter kompetenter untersuchung zeit genommen gut verständlich erklärt,de,de,0.8333333333333333
Meine Tochter ist in der Schule auf den Ellenbogen gefallen und Frau Dr. Beese-Hoffmann hat sich hervorrangend um die Behandlung meiner Tochter bemüht. Um Röntgenstrahlen zu vermeiden sonographiert und mir alles gezeigt und erklärt. Meiner Tochter geht es zwischenzeitlich wieder gut!,Meine Tochter ist in der Schule auf den Ellenbogen gefallen und Frau Dr. Beese-Hoffmann hat sich hervorrangend um die Behandlung meiner Tochter bemüht. Um Röntgenstrahlen zu vermeiden sonographiert und mir alles gezeigt und erklärt. Meiner Tochter geht es zwischenzeitlich wieder gut!,Meine Tochter ist in der Schule auf den Ellenbogen gefallen und Frau Dr. Beese-Hoffmann hat sich hervorrangend um die Behandlung meiner Tochter bemüht. Um Röntgenstrahlen zu vermeiden sonographiert und mir alles gezeigt und erklärt. Meiner Tochter geht es zwischenzeitlich wieder gut!,tochter schule ellenbogen gefallen dr. beese-hoffmann hervorrangend behandlung tochter bemüht röntgenstrahlen vermeiden sonographiert gezeigt erklärt tochter geht zwischenzeitlich gut,de,de,0.8333333333333333
"Dr. Rieger weiß in seinem Fach umfassend bescheid.  Ich muß mich zwar noch an Urologenbesuch gewöhnen, denke aber, daß man bei Dr. Rieger sehr gut aufgehoben ist.","Dr. Rieger weiß in seinem Fach umfassend bescheid. Ich muß mich zwar noch an Urologenbesuch gewöhnen, denke aber, daß man bei Dr. Rieger sehr gut aufgehoben ist.","Dr. Rieger weiß in seinem Fach umfassend bescheid. Ich muß mich zwar noch an Urologenbesuch gewöhnen, denke aber, daß man bei Dr. Rieger sehr gut aufgehoben ist.",dr. rieger weiß fach umfassend bescheid muß urologenbesuch gewöhnen denke dr. rieger gut aufgehoben,de,de,1.6666666666666665
"War mit meinem Sohn für die Nachkontrolle einer Verletzung beim Dr. Lange, Termin bekamen wir sehr kurzfristig (3 Tage vorher) für die Morgenstunden,<br />
Nachsorge war gut und der Arzt hat auch kindgerecht agiert<br />
Waren 25 min nach Termin erst an der Reihe","War mit meinem Sohn für die Nachkontrolle einer Verletzung beim Dr. Lange, Termin bekamen wir sehr kurzfristig 3 Tage vorher für die Morgenstunden,br  Nachsorge war gut und der Arzt hat auch kindgerecht agiertbr  Waren 25 min nach Termin erst an der Reihe","War mit meinem Sohn für die Nachkontrolle einer Verletzung beim Dr. Lange, Termin bekamen wir sehr kurzfristig 3 Tage vorher für die Morgenstunden,br  Nachsorge war gut und der Arzt hat auch kindgerecht agiertbr  Waren 25 min nach Termin erst an der Reihe",sohn nachkontrolle verletzung beim dr. lange bekamen kurzfristig tage vorher morgenstunden nachsorge gut kindgerecht agiertbr min erst reihe,de,de,0.8333333333333333
ein Arzt der sich Zeit nimmt und auch gezielt fragt.,ein Arzt der sich Zeit nimmt und auch gezielt fragt.,ein Arzt der sich Zeit nimmt und auch gezielt fragt.,zeit nimmt gezielt fragt,de,de,0.8333333333333333
"Kann ich nur empfehlen! Tolles kompetentes Gespräch, super nette Ärztin! <br />
Tolle Praxis! Rundum einfach perfekt!","Kann ich nur empfehlen! Tolles kompetentes Gespräch, super nette Ärztin! br  Tolle Praxis! Rundum einfach perfekt!","Kann ich nur empfehlen! Tolles kompetentes Gespräch, super nette Ärztin! br  Tolle Praxis! Rundum einfach perfekt!",empfehlen tolles kompetentes gespräch super nette tolle rundum einfach perfekt,de,de,0.8333333333333333
"Tolle Anfahrt, super Parkmöglichkeiten, klasse Ambiente. Modern und edel, Personal hoch kompetent, extrem serviceorientiert und hilfsbereit. Die Ärzte strahlen Sicherheit und Ruhe aus, sind den Menschen zugewandt und konzentrieren sich nicht nur für deren ""Leiden"". Sie können zuhören und dann gut erklären. Der Mensch als Ganzes wird gehört und gesehen, Physis und Psyche und die individuelle Geschichte der Person sind den Ärzten wichtig. Man ist mehr Kunde als Patient. Behandlung war sehr schnell und vollständig hilfreich. Habe nichts zu verbessen.","Tolle Anfahrt, super Parkmöglichkeiten, klasse Ambiente. Modern und edel, Personal hoch kompetent, extrem serviceorientiert und hilfsbereit. Die Ärzte strahlen Sicherheit und Ruhe aus, sind den Menschen zugewandt und konzentrieren sich nicht nur für deren Leiden. Sie können zuhören und dann gut erklären. Der Mensch als Ganzes wird gehört und gesehen, Physis und Psyche und die individuelle Geschichte der Person sind den Ärzten wichtig. Man ist mehr Kunde als Patient. Behandlung war sehr schnell und vollständig hilfreich. Habe nichts zu verbessen.","Tolle Anfahrt, super Parkmöglichkeiten, klasse Ambiente. Modern und edel, Personal hoch kompetent, extrem serviceorientiert und hilfsbereit. Die Ärzte strahlen Sicherheit und Ruhe aus, sind den Menschen zugewandt und konzentrieren sich nicht nur für deren Leiden. Sie können zuhören und dann gut erklären. Der Mensch als Ganzes wird gehört und gesehen, Physis und Psyche und die individuelle Geschichte der Person sind den Ärzten wichtig. Man ist mehr Kunde als Patient. Behandlung war sehr schnell und vollständig hilfreich. Habe nichts zu verbessen.",tolle anfahrt super parkmöglichkeiten klasse ambiente modern edel personal hoch kompetent extrem serviceorientiert hilfsbereit ärzte strahlen sicherheit ruhe menschen zugewandt konzentrieren deren leiden zuhören gut erklären mensch ganzes gehört gesehen physis psyche individuelle geschichte person ärzten wichtig mehr kunde behandlung schnell vollständig hilfreich verbessen,de,de,0.8333333333333333
Ich habe mich immer wohl gefühlt! Schwester und Ärztin sind sehr freundlich!,Ich habe mich immer wohl gefühlt! Schwester und Ärztin sind sehr freundlich!,Ich habe mich immer wohl gefühlt! Schwester und Ärztin sind sehr freundlich!,immer wohl gefühlt schwester freundlich,de,de,0.8333333333333333
"Hr. Dr. Yücel ist freundlich, wendet sich jedem Patienten individuell zu, nimmt sich die notwendige Zeit, bespricht und erläutert die nötigen Behandlungsschritte in verständlicher, klarer Ansprache. <br />
<br />
Mir stellt er zur Behandlung meiner Rückenbeschwerden verschiedene Behandlungsoptionen zur Wahl, z.B. Spritzen, Infusionen oder Tabletten. So ist es möglich, als Patient die als am wirksamsten  und verträglichsten empfundene Behandlungsmethode auszuwählen. Gerade durch diese Schritte hat sich bei mir von der ersten Behandlung an ein Vertrauensverhältnis aufgebaut.<br />
<br />
Ein ganz wichtiger, weiterer Grund, Hern Dr. Yücel zu vertrauen, ist für mich auch: dieser Arzt kann so spritzen, daß man nichts spürt - in so sensiblen Bereichen wie Rücken, Knie, oder anderen Gelenken halte ich das als Patient für absolut essentiell ...<br />
<br />
Als besonders angenehm nehme ich es immer wieder wahr, daß Hr. Dr. Yücel keinerlei Unterschied zwischen Privat-und Kassenpatienten macht. Seine Praxis steht allen Patientinnen und Patienten im Rahmen der Sprechzeiten ohne Termin offen. <br />
<br />
Die Wartezeit beträgt durchschnittlich ca. 30 Minuten und bewegt sich damit für mich in einem absolut akzeptablen Rahmen - vor allem dann, wenn man bedenkt, daß sehr viele Fachärzte, auch Orthopäden, inzwischen dazu übergegangen sind, in ihrer Praxis nur noch nach Terminvergabe zu empfangen!! Überdies kann man seine Wartedauer entsprechend reduzieren, indem man seine Arztbesuche so taktet, daß Spitzenzeiten in der Behandlungfrequenz gemieden werden!<br />
<br />
Ein polyglottes, international aufgestelltes Praxisteam begegnet allen Patientinnen und Patienten freundlich und kompetent - ich fühle mich als Patient hier gut aufgehoben und mit meinen Beschwerden ernstgenommen! Ich kann Herrn Dr. Yücel als Orthopäden nur sehr empfehlen!","Hr. Dr. Yücel ist freundlich, wendet sich jedem Patienten individuell zu, nimmt sich die notwendige Zeit, bespricht und erläutert die nötigen Behandlungsschritte in verständlicher, klarer Ansprache. br  br  Mir stellt er zur Behandlung meiner Rückenbeschwerden verschiedene Behandlungsoptionen zur Wahl, z.B. Spritzen, Infusionen oder Tabletten. So ist es möglich, als Patient die als am wirksamsten und verträglichsten empfundene Behandlungsmethode auszuwählen. Gerade durch diese Schritte hat sich bei mir von der ersten Behandlung an ein Vertrauensverhältnis aufgebaut.br  br  Ein ganz wichtiger, weiterer Grund, Hern Dr. Yücel zu vertrauen, ist für mich auch: dieser Arzt kann so spritzen, daß man nichts spürt - in so sensiblen Bereichen wie Rücken, Knie, oder anderen Gelenken halte ich das als Patient für absolut essentiell ...br  br  Als besonders angenehm nehme ich es immer wieder wahr, daß Hr. Dr. Yücel keinerlei Unterschied zwischen Privat-und Kassenpatienten macht. Seine Praxis steht allen Patientinnen und Patienten im Rahmen der Sprechzeiten ohne Termin offen. br  br  Die Wartezeit beträgt durchschnittlich ca. 30 Minuten und bewegt sich damit für mich in einem absolut akzeptablen Rahmen - vor allem dann, wenn man bedenkt, daß sehr viele Fachärzte, auch Orthopäden, inzwischen dazu übergegangen sind, in ihrer Praxis nur noch nach Terminvergabe zu empfangen!! Überdies kann man seine Wartedauer entsprechend reduzieren, indem man seine Arztbesuche so taktet, daß Spitzenzeiten in der Behandlungfrequenz gemieden werden!br  br  Ein polyglottes, international aufgestelltes Praxisteam begegnet allen Patientinnen und Patienten freundlich und kompetent - ich fühle mich als Patient hier gut aufgehoben und mit meinen Beschwerden ernstgenommen! Ich kann Herrn Dr. Yücel als Orthopäden nur sehr empfehlen!","Hr. Dr. Yücel ist freundlich, wendet sich jedem Patienten individuell zu, nimmt sich die notwendige Zeit, bespricht und erläutert die nötigen Behandlungsschritte in verständlicher, klarer Ansprache. br  br  Mir stellt er zur Behandlung meiner Rückenbeschwerden verschiedene Behandlungsoptionen zur Wahl, z.B. Spritzen, Infusionen oder Tabletten. So ist es möglich, als Patient die als am wirksamsten und verträglichsten empfundene Behandlungsmethode auszuwählen. Gerade durch diese Schritte hat sich bei mir von der ersten Behandlung an ein Vertrauensverhältnis aufgebaut.br  br  Ein ganz wichtiger, weiterer Grund, Hern Dr. Yücel zu vertrauen, ist für mich auch: dieser Arzt kann so spritzen, daß man nichts spürt - in so sensiblen Bereichen wie Rücken, Knie, oder anderen Gelenken halte ich das als Patient für absolut essentiell ...br  br  Als besonders angenehm nehme ich es immer wieder wahr, daß Hr. Dr. Yücel keinerlei Unterschied zwischen Privat-und Kassenpatienten macht. Seine Praxis steht allen Patientinnen und Patienten im Rahmen der Sprechzeiten ohne Termin offen. br  br  Die Wartezeit beträgt durchschnittlich ca. 30 Minuten und bewegt sich damit für mich in einem absolut akzeptablen Rahmen - vor allem dann, wenn man bedenkt, daß sehr viele Fachärzte, auch Orthopäden, inzwischen dazu übergegangen sind, in ihrer Praxis nur noch nach Terminvergabe zu empfangen!! Überdies kann man seine Wartedauer entsprechend reduzieren, indem man seine Arztbesuche so taktet, daß Spitzenzeiten in der Behandlungfrequenz gemieden werden!br  br  Ein polyglottes, international aufgestelltes Praxisteam begegnet allen Patientinnen und Patienten freundlich und kompetent - ich fühle mich als Patient hier gut aufgehoben und mit meinen Beschwerden ernstgenommen! Ich kann Herrn Dr. Yücel als Orthopäden nur sehr empfehlen!",dr. yücel freundlich wendet patienten individuell nimmt notwendige zeit bespricht erläutert nötigen behandlungsschritte verständlicher klarer ansprache stellt behandlung rückenbeschwerden verschiedene behandlungsoptionen wahl z.b spritzen infusionen tabletten möglich wirksamsten verträglichsten empfundene behandlungsmethode auszuwählen gerade schritte ersten behandlung vertrauensverhältnis aufgebaut.br ganz wichtiger weiterer grund hern dr. yücel vertrauen spritzen spürt sensiblen bereichen rücken knie gelenken halte absolut essentiell ... besonders angenehm nehme immer wahr dr. yücel keinerlei unterschied privat-und kassenpatienten macht steht patientinnen patienten rahmen sprechzeiten offen wartezeit beträgt durchschnittlich minuten bewegt absolut akzeptablen rahmen bedenkt viele fachärzte orthopäden inzwischen übergegangen terminvergabe empfangen überdies wartedauer entsprechend reduzieren arztbesuche taktet spitzenzeiten behandlungfrequenz gemieden polyglottes international aufgestelltes praxisteam begegnet patientinnen patienten freundlich kompetent fühle gut aufgehoben beschwerden ernstgenommen herrn dr. yücel orthopäden empfehlen,de,de,0.8333333333333333
"wie jeder Kinderpraxis ziemlich voll, aber trotzdem nehmen sie Sich sehr viel Zeit für Ihre kleinen Patienten und selbst für die Eltern egal was eine Frage man hat sie hören immer wieder gerne zu und geben auch antworten ich bin sehr zufrieden mit dieser Praxis und natürlich ich kann sie nur weiter empfehlen.","wie jeder Kinderpraxis ziemlich voll, aber trotzdem nehmen sie Sich sehr viel Zeit für Ihre kleinen Patienten und selbst für die Eltern egal was eine Frage man hat sie hören immer wieder gerne zu und geben auch antworten ich bin sehr zufrieden mit dieser Praxis und natürlich ich kann sie nur weiter empfehlen.","wie jeder Kinderpraxis ziemlich voll, aber trotzdem nehmen sie Sich sehr viel Zeit für Ihre kleinen Patienten und selbst für die Eltern egal was eine Frage man hat sie hören immer wieder gerne zu und geben auch antworten ich bin sehr zufrieden mit dieser Praxis und natürlich ich kann sie nur weiter empfehlen.",kinderpraxis ziemlich voll trotzdem nehmen zeit kleinen patienten eltern egal frage hören immer gerne geben antworten zufrieden natürlich empfehlen,de,de,0.8333333333333333
